"monthly","name","cap_new_tests","cap_new_cases","cap_new_deaths"
"2021-02","Senegal",0.119731588287489,0.0172065899938571,0.00050764452938366
"2021-03","Senegal",0.112394618004716,0.00911255644775981,0.000369896583080314
"2021-04","Senegal",0.0874044433827043,0.003410176779742,0.000135371874502309
"2021-05","Senegal",0.0695232187167671,0.00207874173512322,5.97228858098423e-05
"2021-06","Senegal",0.0922380156075808,0.00317327599936296,4.97690715082019e-05
"2021-07","Senegal",0.145475317109258,0.0320499976881464,0.000283202071420865
"2021-08","Senegal",0.18846230907942,0.0251279225683153,0.000818781499005903
"2021-09","Senegal",0.122917662048097,0.00235905398948877,0.000234910017518713
"2021-10","Senegal",0.0728850392244502,0.000304394063159842,4.62370728850392e-05
"2021-11","Senegal",0.0682811753463927,0.000147316451664278,0
"2021-12","Senegal",0.0784681657753186,0.00123876824437834,1.34858129248031e-05
"2022-01","Senegal",0.105617033737651,0.0195428694727432,9.24741457700784e-05
"2022-02","Senegal",0.0778125213296021,0.00188553682342502,3.41273633199099e-05
"2022-03","Senegal",0.0762738313579828,0.000435399103000786,5.20167069956691e-05
"2022-04","Senegal",0.216336200031852,0.00025631071826724,0
"2020-03","Serbia",0.00842775933768265,0.00235397352256686,4.57823051390638e-05
"2020-04","Serbia",0.255865857845943,0.0291556979893938,0.000583724390523063
"2020-05","Serbia",0.605932500636891,0.0112498938515103,0.000299061831956787
"2020-06","Serbia",0.560440273167754,0.00965625119224753,0.000122086147037503
"2020-07","Serbia",0.961332412764402,0.0390515678593449,0.00104117822977548
"2020-08","Serbia",0.997101684714987,0.0249218193297323,0.00059073942114921
"2020-09","Serbia",0.784018160314372,0.00838960741673343,0.000144977299607035
"2020-10","Serbia",0.710929048503399,0.0340413591437232,0.000203066676020041
"2020-11","Serbia",1.57676929533402,0.429186219526153,0.00238831025142116
"2020-12","Serbia",1.97503387521368,0.642078368968458,0.00606246330954376
"2021-01","Serbia",1.22124298958453,0.227142999553253,0.00328598803014248
"2021-02","Serbia",1.28295508428849,0.24180823754476,0.00176997661832273
"2021-03","Serbia",1.75290846861881,0.498384696895295,0.00288354679948458
"2021-04","Serbia",1.62264316508336,0.378261035443135,0.00421578726488879
"2021-05","Serbia",1.19936717039509,0.1029880338346,0.00203435888158259
"2021-06","Serbia",1.01026286673534,0.0176605242073938,0.00077066880317424
"2021-07","Serbia",0.930769031962695,0.0172422068547926,0.000280601225045875
"2021-08","Serbia",1.26482479037981,0.128127688325881,0.000550126085945202
"2021-09","Serbia",2.26998969898134,0.625096333600397,0.00318950059135477
"2021-10","Serbia",2.4727502981388,0.757538388832071,0.00614738210133396
"2021-11","Serbia",1.98547556369463,0.471851512723666,0.00677578116058144
"2021-12","Serbia",1.55001163018235,0.1677441507567,0.00406133352040082
"2022-01","Serbia",3.13161305091066,1.23577148722341,0.00305338438306498
"2022-02","Serbia",2.76467895158521,1.12019081410749,0.00669974983240406
"2022-03","Serbia",1.58879736530218,0.253050615292028,0.00244418435500486
"2022-04","Serbia",1.2707355690359,0.135730227766968,0.000839342260882835
"2020-03","Seychelles",0.0680272108843537,0,0
"2020-04","Seychelles",0.0612244897959184,0,0
"2020-05","Seychelles",0.0780118499012508,0,0
"2020-06","Seychelles",0.0874149659863946,0.00986394557823129,0
"2020-07","Seychelles",0.903225806451613,0.0236998025016458,0
"2020-08","Seychelles",0.357142857142857,0.00789993416721527,0
"2020-09","Seychelles",0.25952380952381,0.00408163265306122,0
"2020-10","Seychelles",0.186965108624095,0.00427913100724161,0
"2020-11","Seychelles",3.38741496598639,0.00510204081632653,0
"2020-12","Seychelles",2.41326530612245,0.0136054421768707,0
"2020-05","Sierra Leone",0.0138523254356274,0.00312918872527748,0.000163932845392041
"2020-06","Sierra Leone",0.028181020433747,0.00251974426476119,5.43228448455978e-05
"2020-07","Sierra Leone",0.0253268469430257,0.00156498319766102,8.08776846336443e-06
"2020-08","Sierra Leone",0.0295203548912802,0.000885610646738405,0
"2020-09","Sierra Leone",0.0344866491162091,0.00083155739417492,0
"2020-10","Sierra Leone",0.07411226631404,0.000582319329362239,0
"2020-11","Sierra Leone",0.0546571392754168,0.000225648740127868,0
"2020-12","Sierra Leone",0.0907488060431806,0.000634889824374108,0
"2021-01","Sierra Leone",0.0789123568970468,0.00311379085839531,0
"2021-02","Sierra Leone",0.0865524096061892,0.00239527928508748,0
"2021-03","Sierra Leone",0.0507305276864534,0.000363949580851399,0
"2021-04","Sierra Leone",0.0597718440516485,0.00034265179056454,0
"2021-05","Sierra Leone",0.0539454156506408,0.000376081233546446,0
"2021-06","Sierra Leone",0.0715682587438887,0.00517320630145,5.01441644728595e-05
"2021-07","Sierra Leone",0.0764617630526473,0.00356670589234371,9.30093373286909e-05
"2021-08","Sierra Leone",0.0491938516784141,0.000436739497021679,0
"2021-09","Sierra Leone",0.0504742802223058,0.00012118173080941,0
"2021-10","Sierra Leone",0.0752202905935209,0,0
"2021-11","Sierra Leone",0.0650745894446534,0,0
"2021-12","Sierra Leone",0.0390558339095868,0.00183592344118373,0
"2022-01","Sierra Leone",0.149085879969428,0.0030693081318468,0
"2022-02","Sierra Leone",0.221896882107488,0.000228335034653199,0
"2022-03","Sierra Leone",0.176491283407539,3.63949580851399e-05,0
"2022-04","Sierra Leone",0.0859470979064811,0,0
"2020-03","Singapore",1.56594017094017,0.00918803418803419,0
"2020-04","Singapore",0.533948717948718,0.0765811965811966,2.84900284900285e-05
"2020-05","Singapore",1.42007168458781,0.105536255858836,4.41135925006893e-05
"2020-06","Singapore",1.87119088319088,0.0562165242165242,0
"2020-07","Singapore",3.27483319547836,0.0435346015991177,0
"2020-08","Singapore",3.28833195478357,0.0304383788254756,0
"2020-09","Singapore",5.21234757834758,0.00607977207977208,0
"2020-10","Singapore",4.83407775020678,0.00156051833471188,0
"2020-11","Singapore",4.73872364672365,0.00121367521367521,0
"2020-12","Singapore",4.37269368624207,0.00188585607940447,0
"2021-01","Singapore",5.65725392886683,0.0049021229666391,0
"2021-02","Singapore",6.1329304029304,0.00287545787545788,0
"2021-03","Singapore",6.15562724014337,0.00222773642128481,0
"2021-04","Singapore",6.10900854700855,0.00431339031339031,0
"2021-05","Singapore",11.4894844223876,0.00501240694789082,0
"2021-06","Singapore",10.7477264957265,0.00324786324786325,0
"2021-07","Singapore",12.5440198511166,0.0112710228839261,0
"2021-08","Singapore",10.2210201268266,0.0141714915908464,8.82271850013785e-05
"2021-09","Singapore",10.847469342252,0.08826458565589,3.71609067261241e-05
"2020-03","Slovakia",0.0380716058135413,0.00169561621174524,0
"2020-04","Slovakia",0.4101221001221,0.00667277167277167,0.00010989010989011
"2020-05","Slovakia",0.544375516956162,0.000803497577691126,2.95403521209973e-05
"2020-06","Slovakia",0.253107448107448,0.000793650793650794,0
"2020-07","Slovakia",0.274199456457521,0.00336169207136949,0
"2020-08","Slovakia",0.433297884910788,0.00884438142502659,0
"2020-09","Slovakia",0.711105006105006,0.0317765567765568,7.32600732600733e-05
"2020-10","Slovakia",1.67035330261137,0.248918823112372,0.000844854070660522
"2020-11","Slovakia",1.99705738705739,0.398290598290598,0.00358363858363858
"2020-12","Slovakia",2.11988065697743,0.799627791563275,0.00667021150892119
"2021-01","Slovakia",1.89557485525227,0.997388632872504,0.0147701760604986
"2021-02","Slovakia",1.81399136577708,0.980474882260597,0.016176085818943
"2021-03","Slovakia",131.936825002954,0.764994682736618,0.0155086848635236
"2021-04","Slovakia",55.8637423687424,0.311617826617827,0.0126434676434676
"2021-05","Slovakia",27.5315727283469,0.114663830792863,0.00446650124069479
"2021-06","Slovakia",10.6582722832723,0.0277899877899878,0.0010989010989011
"2021-07","Slovakia",4.03235850171334,0.00821221788963724,0.000165425971877585
"2021-08","Slovakia",2.61255464965142,0.0180846035684745,3.54484225451967e-05
"2021-09","Slovakia",5.34936507936508,0.126263736263736,0.000354090354090354
"2021-10","Slovakia",8.73937728937729,0.480314309346567,0.0021741699161054
"2021-11","Slovakia",8.73937728937729,1.58083638583639,0.00765567765567766
"2021-12","Slovakia",8.73937728937729,1.28969041710977,0.013387687581236
"2022-01","Slovakia",8.73937728937729,0.998871558548978,0.00755642207255111
"2022-02","Slovakia",8.73937728937729,3.6203231292517,0.00398351648351648
"2022-03","Slovakia",8.05859624246721,2.00772775611485,0.00537043601559731
"2022-04","Slovakia",3.27246642246642,0.728327228327228,0.00386904761904762
"2020-03","Slovenia",0.540464165464165,0.017015392015392,0.000240500240500241
"2020-04","Slovenia",0.532884399551066,0.0117364117364117,0.00126663459996793
"2020-05","Slovenia",0.417151546183804,0.00105509782929138,0.000310322890968052
"2020-06","Slovenia",0.331986531986532,0.00161936828603495,0
"2020-07","Slovenia",0.459727846824621,0.008285621188847,9.30968672904157e-05
"2020-08","Slovenia",0.419385870998774,0.0106595913047526,0.000263774457322844
"2020-09","Slovenia",0.995751162417829,0.0398909732243066,0.000208433541766875
"2020-10","Slovenia",1.95186891961086,0.357864357864358,0.00207916336948595
"2020-11","Slovenia",2.57575757575758,0.70371973705307,0.0161936828603495
"2020-12","Slovenia",2.35218544895964,0.690980465174014,0.020233052491117
"2021-01","Slovenia",2.10554081521823,0.714627069465779,0.0131111421434002
"2021-02","Slovenia",1.8567649281935,0.427884285027142,0.00625300625300625
"2021-03","Slovenia",26.2047510434607,0.38523483684774,0.00324287421061615
"2021-04","Slovenia",12.4402918069585,0.410133076799743,0.00325476992143659
"2021-05","Slovenia",14.8801377833636,0.231578457384909,0.00221880867042157
"2021-06","Slovenia",13.8114959114959,0.0670675004008337,0.000753567420234087
"2021-07","Slovenia",11.8617511520737,0.0255395739266707,9.30968672904157e-05
"2021-08","Slovenia",12.3890362922621,0.110630110630111,0.000279290601871247
"2021-09","Slovenia",14.2779220779221,0.393153759820426,0.00158730158730159
"2021-10","Slovenia",13.3454359260811,0.589241105370138,0.00271532529597046
"2021-11","Slovenia",25.4236491903159,1.38933782267116,0.00716690716690717
"2021-12","Slovenia",31.7831618799361,0.681050132663036,0.00619094167481264
"2022-01","Slovenia",51.853015562693,3.2913621623299,0.00423590746171391
"2022-02","Slovenia",38.1604308390023,3.73254655397513,0.00747268604411462
"2022-03","Slovenia",6.04963614641034,1.10557184750733,0.00328942264426135
"2022-04","Slovenia",5.20929533429533,0.836259419592753,0.00184383517716851
"2020-05","Somalia",0.00534826653243566,0.00273463401884719,9.43811741018058e-05
"2020-06","Somalia",0.01951173472598,0.00225046666247195,3.77524696407223e-05
"2020-07","Somalia",0.0149649977774756,0.000639356340689652,0
"2020-08","Somalia",0.000675890988729061,0.000176584132190475,6.08910800656812e-06
"2020-09","Somalia",0.00429119738249544,0.000559994966337381,0
"2020-10","Somalia",0.00649504854033933,0.000783465230178431,4.05940533771208e-06
"2020-11","Somalia",0.00409824031544286,0.00106755594706265,1.4681515971392e-05
"2020-12","Somalia",0.0627015748463008,0.00050742566721401,1.82673240197044e-05
